0,0,0,0,0,Asmir Begovic - AFC Bournemouth,Premier League
0,0,0,0,0,Artur Boruc - AFC Bournemouth,Premier League
0,0,0,0,0,Aaron Ramsdale - AFC Bournemouth,Premier League
0,0,0,0,0,Nathan Ake - AFC Bournemouth,Premier League
0,0,0,0,0,Steve Cook - AFC Bournemouth,Premier League
0,0,0,0,0,Charlie Daniels - AFC Bournemouth,Premier League
0,0,0,0,0,Simon Francis - AFC Bournemouth,Premier League
0,0,0,0,0,Jordan Lee - AFC Bournemouth,Premier League
0,0,0,0,0,Tyrone Mings - AFC Bournemouth,Premier League
0,0,0,0,0,Diego Rico - AFC Bournemouth,Premier League
0,0,0,0,0,Jack Simpson - AFC Bournemouth,Premier League
0,0,0,0,0,Adam Smith - AFC Bournemouth,Premier League
0,0,0,0,0,Brad Smith - AFC Bournemouth,Premier League
0,0,0,0,0,David Brooks - AFC Bournemouth,Premier League
0,0,0,0,0,Matt Butcher - AFC Bournemouth,Premier League
0,0,0,0,0,Lewis Cook - AFC Bournemouth,Premier League
0,0,0,0,0,Ryan Fraser - AFC Bournemouth,Premier League
0,0,0,0,0,Dan Gosling - AFC Bournemouth,Premier League
0,0,0,0,0,Emerson Hyndman - AFC Bournemouth,Premier League
0,0,0,0,0,Jordon Ibe - AFC Bournemouth,Premier League
0,0,0,0,0,Jefferson Lerma - AFC Bournemouth,Premier League
0,0,0,0,0,Connor Mahoney - AFC Bournemouth,Premier League
0,0,0,0,0,Mark Pugh - AFC Bournemouth,Premier League
0,0,0,0,0,Junior Stanislas - AFC Bournemouth,Premier League
0,0,0,0,0,Andrew Surman - AFC Bournemouth,Premier League
0,0,0,0,0,Kyle Taylor - AFC Bournemouth,Premier League
0,0,0,0,0,Matthew Worthington - AFC Bournemouth,Premier League
0,0,0,0,0,Jermain Defoe - AFC Bournemouth,Premier League
0,0,0,0,0,Josh King - AFC Bournemouth,Premier League
0,0,0,0,0,Lys Mousset - AFC Bournemouth,Premier League
0,0,0,0,0,Sam Surridge - AFC Bournemouth,Premier League
0,0,0,0,0,Callum Wilson - AFC Bournemouth,Premier League
0,0,0,0,0,Petr Cech - Arsenal,Premier League
0,0,0,0,0,Bernd Leno - Arsenal,Premier League
0,0,0,0,0,Matthew Macey - Arsenal,Premier League
0,0,0,0,0,Emiliano Martinez - Arsenal,Premier League
0,0,0,0,0,David Ospina - Arsenal,Premier League
0,0,0,0,0,Hector Bellerin - Arsenal,Premier League
0,0,0,0,0,Rob Holding - Arsenal,Premier League
0,0,0,0,0,Carl Jenkinson - Arsenal,Premier League
0,0,0,0,0,Sead Kolasinac - Arsenal,Premier League
0,0,0,0,0,Laurent Koscielny - Arsenal,Premier League
0,0,0,0,0,Stephan Lichtsteiner - Arsenal,Premier League
0,0,0,0,0,Konstantinos Mavropanos - Arsenal,Premier League
0,0,0,0,0,Nacho Monreal - Arsenal,Premier League
0,0,0,0,0,Shkodran Mustafi - Arsenal,Premier League
0,0,0,0,0,Jordi Osei-Tutu - Arsenal,Premier League
0,0,0,0,0,Papa(stathopoulos) Sokratis - Arsenal,Premier League
0,0,0,0,0,Mohamed Elneny - Arsenal,Premier League
0,0,0,0,0,Matteo Guendouzi - Arsenal,Premier League
0,0,0,0,0,Alex Iwobi - Arsenal,Premier League
0,0,0,0,0,Ainsley Maitland-Niles - Arsenal,Premier League
0,0,0,0,0,Henrikh Mkhitaryan - Arsenal,Premier League
0,0,0,0,0,Reiss Nelson - Arsenal,Premier League
0,0,0,0,0,Kelechi Nwakali - Arsenal,Premier League
0,0,0,0,0,Mesut Ozil - Arsenal,Premier League
0,0,0,0,0,Aaron Ramsey - Arsenal,Premier League
0,0,0,0,0,Lucas Torreira - Arsenal,Premier League
0,0,0,0,0,Joseph Willock - Arsenal,Premier League
0,0,0,0,0,Granit Xhaka - Arsenal,Premier League
0,0,0,0,0,Chuba Akpom - Arsenal,Premier League
0,0,0,0,0,Takuma Asano - Arsenal,Premier League
0,0,0,0,0,Pierre-Emerick Aubameyang - Arsenal,Premier League
0,0,0,0,0,Alexandre Lacazette - Arsenal,Premier League
0,0,0,0,0,Edward Nketiah - Arsenal,Premier League
0,0,0,0,0,Emile Smith-Rowe - Arsenal,Premier League
0,0,0,0,0,Danny Welbeck - Arsenal,Premier League
0,0,0,0,0,David Button - Brighton & Hove Albion,Premier League
0,0,0,0,0,Mathew Ryan - Brighton & Hove Albion,Premier League
0,0,0,0,0,Jason Steele - Brighton & Hove Albion,Premier League
0,0,0,0,0,Leonardo Balogun - Brighton & Hove Albion,Premier League
0,0,0,0,0,Bernardo - Brighton & Hove Albion,Premier League
0,0,0,0,0,Gaetan Bong - Brighton & Hove Albion,Premier League
0,0,0,0,0,Bruno - Brighton & Hove Albion,Premier League
0,0,0,0,0,Dan Burn - Brighton & Hove Albion,Premier League
0,0,0,0,0,Shane Duffy - Brighton & Hove Albion,Premier League
0,0,0,0,0,Lewis Dunk - Brighton & Hove Albion,Premier League
0,0,0,0,0,Joshua Kerr - Brighton & Hove Albion,Premier League
0,0,0,0,0,Ales Mateju - Brighton & Hove Albion,Premier League
0,0,0,0,0,Martin Montoya - Brighton & Hove Albion,Premier League
0,0,0,0,0,Masato Morishige - Brighton & Hove Albion,Premier League
0,0,0,0,0,Leo Skiri Ostigard - Brighton & Hove Albion,Premier League
0,0,0,0,0,Ben White - Brighton & Hove Albion,Premier League
0,0,0,0,0,Soufyan Ahannach - Brighton & Hove Albion,Premier League
0,0,0,0,0,Billy Arce - Brighton & Hove Albion,Premier League
0,0,0,0,0,Yves Bissouma - Brighton & Hove Albion,Premier League
0,0,0,0,0,Pascal Gross - Brighton & Hove Albion,Premier League
0,0,0,0,0,Des Hutchinson - Brighton & Hove Albion,Premier League
0,0,0,0,0,Alireza Jahanbakhsh - Brighton & Hove Albion,Premier League
0,0,0,0,0,Beram Kayal - Brighton & Hove Albion,Premier League
0,0,0,0,0,Anthony Knockaert - Brighton & Hove Albion,Premier League
0,0,0,0,0,Solly March - Brighton & Hove Albion,Premier League
0,0,0,0,0,Jayson Molumby - Brighton & Hove Albion,Premier League
0,0,0,0,0,Oliver Norwood - Brighton & Hove Albion,Premier League
0,0,0,0,0,Davy Propper - Brighton & Hove Albion,Premier League
0,0,0,0,0,Ezequiel Schelotto - Brighton & Hove Albion,Premier League
0,0,0,0,0,Dale Stephens - Brighton & Hove Albion,Premier League
0,0,0,0,0,Markus Suttner - Brighton & Hove Albion,Premier League
0,0,0,0,0,Richie Towell - Brighton & Hove Albion,Premier League
0,0,0,0,0,Florin(e) Andone - Brighton & Hove Albion,Premier League
0,0,0,0,0,Sam Baldock - Brighton & Hove Albion,Premier League
0,0,0,0,0,Isaiah Brown - Brighton & Hove Albion,Premier League
0,0,0,0,0,Tomer Hemed - Brighton & Hove Albion,Premier League
0,0,0,0,0,Jose Izquierdo-Mena - Brighton & Hove Albion,Premier League
0,0,0,0,0,Jurgen Locadia - Brighton & Hove Albion,Premier League
0,0,0,0,0,Glenn Murray - Brighton & Hove Albion,Premier League
0,0,0,0,0,Jiri Skalak - Brighton & Hove Albion,Premier League
0,0,0,0,0,Percy Tau - Brighton & Hove Albion,Premier League
0,0,0,0,0,Joe Hart - Burnley,Premier League
0,0,0,0,0,Tom Heaton - Burnley,Premier League
0,0,0,0,0,Adam Legzdins - Burnley,Premier League
0,0,0,0,0,Anders Lindegaard - Burnley,Premier League
0,0,0,0,0,Nick Pope - Burnley,Premier League
0,0,0,0,0,Phil Bardsley - Burnley,Premier League
0,0,0,0,0,Ben Gibson - Burnley,Premier League
0,0,0,0,0,Kevin Long - Burnley,Premier League
0,0,0,0,0,Matthew Lowton - Burnley,Premier League
0,0,0,0,0,Ben Mee - Burnley,Premier League
0,0,0,0,0,James Tarkowski - Burnley,Premier League
0,0,0,0,0,Charlie Taylor - Burnley,Premier League
0,0,0,0,0,Stephen Ward - Burnley,Premier League
0,0,0,0,0,Robbie Brady - Burnley,Premier League
0,0,0,0,0,Jack Cork - Burnley,Premier League
0,0,0,0,0,Steven Defour - Burnley,Premier League
0,0,0,0,0,Johann Berg Gudmundsson - Burnley,Premier League
0,0,0,0,0,Jeff Hendrick - Burnley,Premier League
0,0,0,0,0,Robbie Leitch - Burnley,Premier League
0,0,0,0,0,Aaron Lennon - Burnley,Premier League
0,0,0,0,0,Aiden O'Neill - Burnley,Premier League
0,0,0,0,0,Ashley Westwood - Burnley,Premier League
0,0,0,0,0,Dan Agyei - Burnley,Premier League
0,0,0,0,0,Ashley Barnes - Burnley,Premier League
0,0,0,0,0,Rouwen Hennings - Burnley,Premier League
0,0,0,0,0,Dwight McNeil - Burnley,Premier League
0,0,0,0,0,Sam Vokes - Burnley,Premier League
0,0,0,0,0,Matej Vydra - Burnley,Premier League
0,0,0,0,0,Jon Walters - Burnley,Premier League
0,0,0,0,0,Nahki Wells - Burnley,Premier League
0,0,0,0,0,Chris Wood - Burnley,Premier League
0,0,0,0,0,Neil Etheridge - Cardiff City,Premier League
0,0,0,0,0,Brian Murphy - Cardiff City,Premier League
0,0,0,0,0,Alex Smithies - Cardiff City,Premier League
0,0,0,0,0,Ben Wilson - Cardiff City,Premier League
0,0,0,0,0,Solly Bamba - Cardiff City,Premier League
0,0,0,0,0,Joe Bennett - Cardiff City,Premier League
0,0,0,0,0,Matthew Connolly - Cardiff City,Premier League
0,0,0,0,0,Greg Cunningham - Cardiff City,Premier League
0,0,0,0,0,Greg Halford - Cardiff City,Premier League
0,0,0,0,0,Bruno Ecuele Manga - Cardiff City,Premier League
0,0,0,0,0,Sean Morrison - Cardiff City,Premier League
0,0,0,0,0,Callum Paterson - Cardiff City,Premier League
0,0,0,0,0,Lee Peltier - Cardiff City,Premier League
0,0,0,0,0,Jazz Richards - Cardiff City,Premier League
0,0,0,0,0,Armand Traore - Cardiff City,Premier League
0,0,0,0,0,Craig Bryson - Cardiff City,Premier League
0,0,0,0,0,Harry Arter - Cardiff City,Premier League
0,0,0,0,0,Loic Damour - Cardiff City,Premier League
0,0,0,0,0,Liam Feeney - Cardiff City,Premier League
0,0,0,0,0,Aron Gunnarsson - Cardiff City,Premier League
0,0,0,0,0,Kadeem Harris - Cardiff City,Premier League
0,0,0,0,0,Junior Hoilett - Cardiff City,Premier League
0,0,0,0,0,Nathaniel Mendez-Laing - Cardiff City,Premier League
0,0,0,0,0,Josh Murphy - Cardiff City,Premier League
0,0,0,0,0,Anthony Pilkington - Cardiff City,Premier League
0,0,0,0,0,Joe Ralls - Cardiff City,Premier League
0,0,0,0,0,Yanic Wildschut - Cardiff City,Premier League
0,0,0,0,0,Victor Camarasa - Cardiff City,Premier League
0,0,0,0,0,Frederic Gounongbe - Cardiff City,Premier League
0,0,0,0,0,Gary Madine - Cardiff City,Premier League
0,0,0,0,0,Ibrahim Meite - Cardiff City,Premier League
0,0,0,0,0,Bobby Reid - Cardiff City,Premier League
0,0,0,0,0,Danny Ward - Cardiff City,Premier League
0,0,0,0,0,Kenneth Zohore - Cardiff City,Premier League
0,0,0,0,0,Kepa Arrizabalaga - Chelsea,Premier League
0,0,0,0,0,Willy Caballero - Chelsea,Premier League
0,0,0,0,0,Metaj Delac - Chelsea,Premier League
0,0,0,0,0,Eduardo - Chelsea,Premier League
0,0,0,0,0,Robert Green - Chelsea,Premier League
0,0,0,0,0,Temitayo Olufisayo 'Ola'oluwa Aina - Chelsea,Premier League
0,0,0,0,0,Marcos Alonso - Chelsea,Premier League
0,0,0,0,0,Cezar Azpilicueta - Chelsea,Premier League
0,0,0,0,0,Gary Cahill - Chelsea,Premier League
0,0,0,0,0,Trevoh Chalobah - Chelsea,Premier League
0,0,0,0,0,Andreas Christensen - Chelsea,Premier League
0,0,0,0,0,Jake Clarke-Salter - Chelsea,Premier League
0,0,0,0,0,David Luiz - Chelsea,Premier League
0,0,0,0,0,Matt Miazga - Chelsea,Premier League
0,0,0,0,0,Emerson Palmieri dos Santos - Chelsea,Premier League
0,0,0,0,0,Baba Rahman - Chelsea,Premier League
0,0,0,0,0,Antonio Rudiger - Chelsea,Premier League
0,0,0,0,0,Dujon Sterling - Chelsea,Premier League
0,0,0,0,0,Fikayo Tomori - Chelsea,Premier League
0,0,0,0,0,Davide Zappacosta - Chelsea,Premier League
0,0,0,0,0,Ethan Ampadu - Chelsea,Premier League
0,0,0,0,0,Tiemoue Bakayoko - Chelsea,Premier League
0,0,0,0,0,Ross Barkley - Chelsea,Premier League
0,0,0,0,0,Cristian Cuevas - Chelsea,Premier League
0,0,0,0,0,Danny Drinkwater - Chelsea,Premier League
0,0,0,0,0,Cesc Fabregas - Chelsea,Premier League
0,0,0,0,0,Eden Hazard - Chelsea,Premier League
0,0,0,0,0,Callum Hudson-Odoi - Chelsea,Premier League
0,0,0,0,0,Jorginho - Chelsea,Premier League
0,0,0,0,0,N'Golo Kante - Chelsea,Premier League
0,0,0,0,0,Mateo Kovacic - Chelsea,Premier League
0,0,0,0,0,Ruben Loftus-Cheek - Chelsea,Premier League
0,0,0,0,0,Victor Moses - Chelsea,Premier League
0,0,0,0,0,Charly Musonda - Chelsea,Premier League
0,0,0,0,0,Pedro - Chelsea,Premier League
0,0,0,0,0,Kyle Scott - Chelsea,Premier League
0,0,0,0,0,Marcos van Ginkel - Chelsea,Premier League
0,0,0,0,0,Willian - Chelsea,Premier League
0,0,0,0,0,Tammy Abraham - Chelsea,Premier League
0,0,0,0,0,Michy Batshuayi - Chelsea,Premier League
0,0,0,0,0,Izzy Brown - Chelsea,Premier League
0,0,0,0,0,Olivier Giroud - Chelsea,Premier League
0,0,0,0,0,Alvaro Morata - Chelsea,Premier League
0,0,0,0,0,Kasey Palmer - Chelsea,Premier League
0,0,0,0,0,Vicente Guaita - Crystal Palace,Premier League
0,0,0,0,0,Wayne Hennessey - Crystal Palace,Premier League
0,0,0,0,0,Julian Speroni - Crystal Palace,Premier League
0,0,0,0,0,Scott Dann - Crystal Palace,Premier League
0,0,0,0,0,Jaroslaw Jach - Crystal Palace,Premier League
0,0,0,0,0,Martin Kelly - Crystal Palace,Premier League
0,0,0,0,0,Jairo Riedewald - Crystal Palace,Premier League
0,0,0,0,0,Mamadou Sakho - Crystal Palace,Premier League
0,0,0,0,0,Jeffrey Schlupp - Crystal Palace,Premier League
0,0,0,0,0,Pape Souare - Crystal Palace,Premier League
0,0,0,0,0,James Tomkins - Crystal Palace,Premier League
0,0,0,0,0,Patrick van Aanholt - Crystal Palace,Premier League
0,0,0,0,0,Joel Ward - Crystal Palace,Premier League
0,0,0,0,0,Nya Kirby - Crystal Palace,Premier League
0,0,0,0,0,Cheikhou Kouyate - Crystal Palace,Premier League
0,0,0,0,0,Jason Lokilo - Crystal Palace,Premier League
0,0,0,0,0,James McArthur - Crystal Palace,Premier League
0,0,0,0,0,Max Meyer - Crystal Palace,Premier League
0,0,0,0,0,Luka Milivojevic - Crystal Palace,Premier League
0,0,0,0,0,Jordon Mutch - Crystal Palace,Premier League
0,0,0,0,0,Jason Puncheon - Crystal Palace,Premier League
0,0,0,0,0,Erdal Rakip - Crystal Palace,Premier League
0,0,0,0,0,Bakary Sako - Crystal Palace,Premier League
0,0,0,0,0,Andros Townsend - Crystal Palace,Premier League
0,0,0,0,0,Aaron Wan-Bissaka - Crystal Palace,Premier League
0,0,0,0,0,Jonny Williams - Crystal Palace,Premier League
0,0,0,0,0,Jordan Ayew - Crystal Palace,Premier League
0,0,0,0,0,Christian Benteke - Crystal Palace,Premier League
0,0,0,0,0,Sullay Kaikai - Crystal Palace,Premier League
